ccode,year,edu_ilo,age_group,gender,share_unemp,share_inact
MLI,2017,Primary,25-54,female,0.07643,0.4004399999999999
MLI,2018,Primary,25-54,female,0.06368,0.48155
MLI,2019,Primary,25-54,female,0.05093,0.5273599999999999
MLI,2020,Primary,25-54,female,0.03243,0.44441
MLI,2021,Primary,25-54,female,0.034385,0.44607
MLI,2022,Primary,25-54,female,0.03634,0.44773
MLI,2023,Primary,25-54,female,0.03634,0.44773
MLI,2024,Primary,25-54,female,0.03634,0.44773
MLI,2025,Primary,25-54,female,0.03634,0.44773
MLI,2015,Primary,25-54,male,0.03175,0.04731
MLI,2016,Primary,25-54,male,0.04389,0.08513
MLI,2017,Primary,25-54,male,0.0560299999999999,0.0230399999999999
MLI,2018,Primary,25-54,male,0.038865,0.07729
MLI,2019,Primary,25-54,male,0.0217,0.0535
MLI,2020,Primary,25-54,male,0.02392,0.02048
MLI,2021,Primary,25-54,male,0.016645,0.02636
MLI,2022,Primary,25-54,male,0.00937,0.03224
MLI,2023,Primary,25-54,male,0.00937,0.03224
MLI,2024,Primary,25-54,male,0.00937,0.03224
MLI,2025,Primary,25-54,male,0.00937,0.03224
MLI,2015,Primary,55-64,female,0.03608,0.50425
MLI,2016,Primary,55-64,female,0.03608,0.49753
MLI,2017,Primary,55-64,female,0.03608,0.7104600000000001
MLI,2018,Primary,55-64,female,0.03608,0.49674
MLI,2019,Primary,55-64,female,0.03608,0.6142799999999999
MLI,2020,Primary,55-64,female,0.03608,0.27204
MLI,2021,Primary,55-64,female,0.03608,0.3968199999999999
MLI,2022,Primary,55-64,female,0.03608,0.5216
MLI,2023,Primary,55-64,female,0.03608,0.5216
MLI,2024,Primary,55-64,female,0.03608,0.5216
MLI,2025,Primary,55-64,female,0.03608,0.5216
MLI,2015,Primary,55-64,male,0.01299,0.17822
MLI,2016,Primary,55-64,male,0.01299,0.16429
MLI,2017,Primary,55-64,male,0.01299,0.09112
MLI,2018,Primary,55-64,male,0.01299,0.12868
MLI,2019,Primary,55-64,male,0.01299,0.09233
MLI,2020,Primary,55-64,male,0.01299,0.09807
MLI,2021,Primary,55-64,male,0.01299,0.11113
MLI,2022,Primary,55-64,male,0.01299,0.12419
MLI,2023,Primary,55-64,male,0.01299,0.12419
MLI,2024,Primary,55-64,male,0.01299,0.12419
MLI,2025,Primary,55-64,male,0.01299,0.12419
MLI,2015,Tertiary,15-24,female,0.7839625,0.95
MLI,2016,Tertiary,15-24,female,0.86143125,0.8038266666666667
MLI,2017,Tertiary,15-24,female,0.9389,0.6076533333333334
MLI,2018,Tertiary,15-24,female,0.6691800000000001,0.41148
MLI,2019,Tertiary,15-24,female,0.6538900000000001,0.8634000000000001
MLI,2020,Tertiary,15-24,female,0.6386,0.83182
MLI,2021,Tertiary,15-24,female,0.6386,0.8127475
MLI,2022,Tertiary,15-24,female,0.6386,0.7936749999999999
MLI,2023,Tertiary,15-24,female,0.6386,0.7936749999999999
MLI,2024,Tertiary,15-24,female,0.6386,0.7936749999999999
MLI,2025,Tertiary,15-24,female,0.6386,0.7936749999999999
MLI,2015,Tertiary,15-24,male,0.24257,0.794735
MLI,2016,Tertiary,15-24,male,0.24257,0.34274
MLI,2017,Tertiary,15-24,male,0.24257,0.4659049999999999
MLI,2018,Tertiary,15-24,male,0.24257,0.58907
MLI,2019,Tertiary,15-24,male,0.24257,0.712235
MLI,2020,Tertiary,15-24,male,0.24257,0.8598
MLI,2021,Tertiary,15-24,male,0.24257,0.8110550000000001
MLI,2022,Tertiary,15-24,male,0.24257,0.76231
MLI,2023,Tertiary,15-24,male,0.24257,0.76231
MLI,2024,Tertiary,15-24,male,0.24257,0.76231
MLI,2025,Tertiary,15-24,male,0.24257,0.76231
MLI,2015,Tertiary,25-54,female,0.30277,0.279675
MLI,2016,Tertiary,25-54,female,0.43734,0.3340599999999999
MLI,2017,Tertiary,25-54,female,0.40507,0.2329999999999999
MLI,2018,Tertiary,25-54,female,0.33013,0.333955
MLI,2019,Tertiary,25-54,female,0.27102,0.331945
MLI,2020,Tertiary,25-54,female,0.23293,0.2087099999999999
MLI,2021,Tertiary,25-54,female,0.2239674999999999,0.30366
MLI,2022,Tertiary,25-54,female,0.2150049999999999,0.3986099999999999
MLI,2023,Tertiary,25-54,female,0.2150049999999999,0.3986099999999999
MLI,2024,Tertiary,25-54,female,0.2150049999999999,0.3986099999999999
MLI,2025,Tertiary,25-54,female,0.2150049999999999,0.3986099999999999
MLI,2015,Tertiary,25-54,male,0.17157,0.133705
MLI,2016,Tertiary,25-54,male,0.13274,0.0796
MLI,2017,Tertiary,25-54,male,0.15973,0.08471
MLI,2018,Tertiary,25-54,male,0.115925,0.04194
MLI,2019,Tertiary,25-54,male,0.091835,0.07347
MLI,2020,Tertiary,25-54,male,0.08474,0.15003
MLI,2021,Tertiary,25-54,male,0.0994974999999999,0.13091
MLI,2022,Tertiary,25-54,male,0.114255,0.11179
MLI,2023,Tertiary,25-54,male,0.114255,0.11179
MLI,2024,Tertiary,25-54,male,0.114255,0.11179
MLI,2025,Tertiary,25-54,male,0.114255,0.11179
MLI,2015,Tertiary,55-64,female,0.0387225,0.28235
MLI,2016,Tertiary,55-64,female,0.05484,0.28235
MLI,2017,Tertiary,55-64,female,0.02345,0.28235
MLI,2018,Tertiary,55-64,female,0.02329,0.28235
MLI,2019,Tertiary,55-64,female,0.02743,0.28235
MLI,2020,Tertiary,55-64,female,0.02837,0.28235
MLI,2021,Tertiary,55-64,female,0.03345,0.28235
MLI,2022,Tertiary,55-64,female,0.03579,0.28235
MLI,2023,Tertiary,55-64,female,0.02828,0.28235
MLI,2024,Tertiary,55-64,female,0.03476,0.28235
MLI,2025,Tertiary,55-64,female,0.03476,0.28235
MLI,2015,Tertiary,55-64,male,0.0223,0.5674114285714285
MLI,2016,Tertiary,55-64,male,0.0223,0.6349199999999999
MLI,2017,Tertiary,55-64,male,0.0223,0.4188199999999999
MLI,2018,Tertiary,55-64,male,0.0223,0.42372
MLI,2019,Tertiary,55-64,male,0.0223,0.17286
MLI,2020,Tertiary,55-64,male,0.0223,0.19753
MLI,2021,Tertiary,55-64,male,0.0223,0.2222
MLI,2022,Tertiary,55-64,male,0.0223,0.24687
MLI,2023,Tertiary,55-64,male,0.0223,0.24687
MLI,2024,Tertiary,55-64,male,0.0223,0.24687
MLI,2025,Tertiary,55-64,male,0.0223,0.24687
MLI,2015,Upper secondary,15-24,female,0.45334,0.72966
MLI,2016,Upper secondary,15-24,female,0.43778,0.6595399999999999
MLI,2017,Upper secondary,15-24,female,0.61068,0.5320199999999999
MLI,2018,Upper secondary,15-24,female,0.41764,0.71195
MLI,2019,Upper secondary,15-24,female,0.1933399999999999,0.6900499999999999
MLI,2020,Upper secondary,15-24,female,0.43392,0.45537
MLI,2021,Upper secondary,15-24,female,0.288645,0.604835
MLI,2022,Upper secondary,15-24,female,0.14337,0.7543000000000001
MLI,2023,Upper secondary,15-24,female,0.14337,0.7543000000000001
MLI,2024,Upper secondary,15-24,female,0.14337,0.7543000000000001
MLI,2025,Upper secondary,15-24,female,0.14337,0.7543000000000001
MLI,2015,Upper secondary,15-24,male,0.3811,0.70021
MLI,2016,Upper secondary,15-24,male,0.29052,0.65132
MLI,2017,Upper secondary,15-24,male,0.54562,0.68804
MLI,2018,Upper secondary,15-24,male,0.18555,0.68987
MLI,2019,Upper secondary,15-24,male,0.11706,0.56528
MLI,2020,Upper secondary,15-24,male,0.20844,0.2137099999999999
MLI,2021,Upper secondary,15-24,male,0.160765,0.39436
MLI,2022,Upper secondary,15-24,male,0.11309,0.57501
MLI,2023,Upper secondary,15-24,male,0.11309,0.57501
MLI,2024,Upper secondary,15-24,male,0.11309,0.57501
MLI,2025,Upper secondary,15-24,male,0.11309,0.57501
MLI,2015,Upper secondary,25-54,female,0.09815,0.31212
MLI,2016,Upper secondary,25-54,female,0.1688599999999999,0.31739
MLI,2017,Upper secondary,25-54,female,0.149,0.2671699999999999
MLI,2018,Upper secondary,25-54,female,0.12492,0.31594
MLI,2019,Upper secondary,25-54,female,0.12639,0.34854
MLI,2020,Upper secondary,25-54,female,0.20134,0.24394
MLI,2021,Upper secondary,25-54,female,0.18057,0.3310849999999999
MLI,2022,Upper secondary,25-54,female,0.1598,0.41823
MLI,2023,Upper secondary,25-54,female,0.1598,0.41823
MLI,2024,Upper secondary,25-54,female,0.1598,0.41823
MLI,2025,Upper secondary,25-54,female,0.1598,0.41823
MLI,2015,Upper secondary,25-54,male,0.0602,0.0672499999999999
MLI,2016,Upper secondary,25-54,male,0.0875,0.14638
MLI,2017,Upper secondary,25-54,male,0.10358,0.1227999999999999
MLI,2018,Upper secondary,25-54,male,0.07126,0.14329
MLI,2019,Upper secondary,25-54,male,0.06325,0.05968
MLI,2020,Upper secondary,25-54,male,0.10327,0.03547
MLI,2021,Upper secondary,25-54,male,0.070545,0.067105
MLI,2022,Upper secondary,25-54,male,0.03782,0.09874
MLI,2023,Upper secondary,25-54,male,0.03782,0.09874
MLI,2024,Upper secondary,25-54,male,0.03782,0.09874
MLI,2025,Upper secondary,25-54,male,0.03782,0.09874
MLI,2015,Upper secondary,55-64,female,0.0501299999999999,0.80003
MLI,2016,Upper secondary,55-64,female,0.0501299999999999,0.6759900000000001
MLI,2017,Upper secondary,55-64,female,0.0501299999999999,0.64899
MLI,2018,Upper secondary,55-64,female,0.0501299999999999,0.65786
MLI,2019,Upper secondary,55-64,female,0.0501299999999999,0.74113
MLI,2020,Upper secondary,55-64,female,0.0501299999999999,0.63219
MLI,2021,Upper secondary,55-64,female,0.049475,0.5778449999999999
MLI,2022,Upper secondary,55-64,female,0.045595,0.5235
MLI,2023,Upper secondary,55-64,female,0.045595,0.5235
MLI,2024,Upper secondary,55-64,female,0.045595,0.5235
MLI,2025,Upper secondary,55-64,female,0.045595,0.5235
MLI,2015,Upper secondary,55-64,male,0.04842,0.51576
MLI,2016,Upper secondary,55-64,male,0.047705,0.35078
MLI,2017,Upper secondary,55-64,male,0.04699,0.2417599999999999
MLI,2018,Upper secondary,55-64,male,0.046275,0.49709
MLI,2019,Upper secondary,55-64,male,0.04556,0.23476
MLI,2020,Upper secondary,55-64,male,0.043005,0.32143
MLI,2021,Upper secondary,55-64,male,0.04119,0.29449
MLI,2022,Upper secondary,55-64,male,0.04119,0.26755
MLI,2023,Upper secondary,55-64,male,0.03754,0.26755
MLI,2024,Upper secondary,55-64,male,0.04119,0.26755
MLI,2025,Upper secondary,55-64,male,0.04119,0.26755
MOZ,2015,Less than primary,15-24,female,0.01607,0.22873
MOZ,2016,Less than primary,15-24,female,0.0166757142857142,0.2261442857142857
MOZ,2017,Less than primary,15-24,female,0.0172814285714285,0.2235585714285714
MOZ,2018,Less than primary,15-24,female,0.0178871428571428,0.2209728571428571
MOZ,2019,Less than primary,15-24,female,0.0184928571428571,0.2183871428571428
MOZ,2020,Less than primary,15-24,female,0.0190985714285714,0.2158014285714285
MOZ,2021,Less than primary,15-24,female,0.0197042857142857,0.2132157142857143
MOZ,2022,Less than primary,15-24,female,0.02031,0.2106299999999999
MOZ,2023,Less than primary,15-24,female,0.02031,0.2106299999999999
MOZ,2024,Less than primary,15-24,female,0.02031,0.2106299999999999
MOZ,2025,Less than primary,15-24,female,0.02031,0.2106299999999999
MOZ,2015,Less than primary,15-24,male,0.03758,0.29821
MOZ,2016,Less than primary,15-24,male,0.0367671428571428,0.28688
MOZ,2017,Less than primary,15-24,male,0.0359542857142857,0.27555
MOZ,2018,Less than primary,15-24,male,0.0351414285714285,0.26422
MOZ,2019,Less than primary,15-24,male,0.0343285714285714,0.25289
MOZ,2020,Less than primary,15-24,male,0.0335157142857142,0.24156
MOZ,2021,Less than primary,15-24,male,0.0327028571428571,0.23023
MOZ,2022,Less than primary,15-24,male,0.03189,0.2189
MOZ,2023,Less than primary,15-24,male,0.03189,0.2189
MOZ,2024,Less than primary,15-24,male,0.03189,0.2189
MOZ,2025,Less than primary,15-24,male,0.03189,0.2189
MOZ,2015,Less than primary,25-54,female,0.01026,0.10103
MOZ,2016,Less than primary,25-54,female,0.0110871428571428,0.1014842857142857
MOZ,2017,Less than primary,25-54,female,0.0119142857142857,0.1019385714285714
MOZ,2018,Less than primary,25-54,female,0.0127414285714285,0.1023928571428571
MOZ,2019,Less than primary,25-54,female,0.0135685714285714,0.1028471428571428
MOZ,2020,Less than primary,25-54,female,0.0143957142857142,0.1033014285714285
MOZ,2021,Less than primary,25-54,female,0.0152228571428571,0.1037557142857142
MOZ,2022,Less than primary,25-54,female,0.01605,0.10421
MOZ,2023,Less than primary,25-54,female,0.01605,0.10421
MOZ,2024,Less than primary,25-54,female,0.01605,0.10421
MOZ,2025,Less than primary,25-54,female,0.01605,0.10421
MOZ,2015,Less than primary,25-54,male,0.00738,0.08182
MOZ,2016,Less than primary,25-54,male,0.0085828571428571,0.0828842857142857
MOZ,2017,Less than primary,25-54,male,0.0097857142857142,0.0839485714285714
MOZ,2018,Less than primary,25-54,male,0.0109885714285714,0.0850128571428571
MOZ,2019,Less than primary,25-54,male,0.0121914285714285,0.0860771428571428
MOZ,2020,Less than primary,25-54,male,0.0133942857142857,0.0871414285714285
MOZ,2021,Less than primary,25-54,male,0.0145971428571428,0.0882057142857142
MOZ,2022,Less than primary,25-54,male,0.0158,0.08927
MOZ,2023,Less than primary,25-54,male,0.0158,0.08927
MOZ,2024,Less than primary,25-54,male,0.0158,0.08927
MOZ,2025,Less than primary,25-54,male,0.0158,0.08927
MOZ,2015,Less than primary,55-64,female,0.0072299999999999,0.16082
MOZ,2016,Less than primary,55-64,female,0.0072299999999999,0.1610757142857143
MOZ,2017,Less than primary,55-64,female,0.0072299999999999,0.1613314285714286
MOZ,2018,Less than primary,55-64,female,0.0072299999999999,0.1615871428571428
MOZ,2019,Less than primary,55-64,female,0.0072299999999999,0.1618428571428571
MOZ,2020,Less than primary,55-64,female,0.0072299999999999,0.1620985714285714
MOZ,2021,Less than primary,55-64,female,0.0072299999999999,0.1623542857142857
MOZ,2022,Less than primary,55-64,female,0.0072299999999999,0.16261
MOZ,2023,Less than primary,55-64,female,0.0072299999999999,0.16261
MOZ,2024,Less than primary,55-64,female,0.0072299999999999,0.16261
MOZ,2025,Less than primary,55-64,female,0.0072299999999999,0.16261
MOZ,2015,Less than primary,55-64,male,0.0118999999999999,0.09851
MOZ,2016,Less than primary,55-64,male,0.0118999999999999,0.0979057142857143
MOZ,2017,Less than primary,55-64,male,0.0118999999999999,0.0973014285714285
MOZ,2018,Less than primary,55-64,male,0.0118999999999999,0.0966971428571428
MOZ,2019,Less than primary,55-64,male,0.0118999999999999,0.0960928571428571
MOZ,2020,Less than primary,55-64,male,0.0118999999999999,0.0954885714285714
MOZ,2021,Less than primary,55-64,male,0.0118999999999999,0.0948842857142857
MOZ,2022,Less than primary,55-64,male,0.0118999999999999,0.09428
MOZ,2023,Less than primary,55-64,male,0.0118999999999999,0.09428
MOZ,2024,Less than primary,55-64,male,0.0118999999999999,0.09428
MOZ,2025,Less than primary,55-64,male,0.0118999999999999,0.09428
MOZ,2015,Lower secondary,15-24,female,0.15364,0.57418
MOZ,2016,Lower secondary,15-24,female,0.1764842857142857,0.5758442857142857
MOZ,2017,Lower secondary,15-24,female,0.1993285714285714,0.5775085714285715
MOZ,2018,Lower secondary,15-24,female,0.2221728571428571,0.5791728571428572
MOZ,2019,Lower secondary,15-24,female,0.2450171428571428,0.5808371428571428
MOZ,2020,Lower secondary,15-24,female,0.2678614285714286,0.5825014285714285
MOZ,2021,Lower secondary,15-24,female,0.2907057142857143,0.5841657142857143
MOZ,2022,Lower secondary,15-24,female,0.31355,0.58583
MOZ,2023,Lower secondary,15-24,female,0.31355,0.58583
MOZ,2024,Lower secondary,15-24,female,0.31355,0.58583
MOZ,2025,Lower secondary,15-24,female,0.31355,0.58583
MOZ,2015,Lower secondary,15-24,male,0.08912,0.456
MOZ,2016,Lower secondary,15-24,male,0.1106785714285714,0.4615328571428571
MOZ,2017,Lower secondary,15-24,male,0.1322371428571428,0.4670657142857143
MOZ,2018,Lower secondary,15-24,male,0.1537957142857142,0.4725985714285714
MOZ,2019,Lower secondary,15-24,male,0.1753542857142857,0.4781314285714286
MOZ,2020,Lower secondary,15-24,male,0.1969128571428571,0.4836642857142857
MOZ,2021,Lower secondary,15-24,male,0.2184714285714285,0.4891971428571429
MOZ,2022,Lower secondary,15-24,male,0.24003,0.49473
MOZ,2023,Lower secondary,15-24,male,0.24003,0.49473
MOZ,2024,Lower secondary,15-24,male,0.24003,0.49473
MOZ,2025,Lower secondary,15-24,male,0.24003,0.49473
MOZ,2015,Lower secondary,25-54,female,0.11875,0.2121
MOZ,2016,Lower secondary,25-54,female,0.1363385714285714,0.2113228571428571
MOZ,2017,Lower secondary,25-54,female,0.1539271428571428,0.2105457142857143
MOZ,2018,Lower secondary,25-54,female,0.1715157142857142,0.2097685714285714
MOZ,2019,Lower secondary,25-54,female,0.1891042857142857,0.2089914285714285
MOZ,2020,Lower secondary,25-54,female,0.2066928571428571,0.2082142857142857
MOZ,2021,Lower secondary,25-54,female,0.2242814285714285,0.2074371428571428
MOZ,2022,Lower secondary,25-54,female,0.24187,0.20666
MOZ,2023,Lower secondary,25-54,female,0.24187,0.20666
MOZ,2024,Lower secondary,25-54,female,0.24187,0.20666
MOZ,2025,Lower secondary,25-54,female,0.24187,0.20666
MOZ,2015,Lower secondary,25-54,male,0.02423,0.0840799999999999
MOZ,2016,Lower secondary,25-54,male,0.0312257142857142,0.0861328571428571
MOZ,2017,Lower secondary,25-54,male,0.0382214285714285,0.0881857142857142
MOZ,2018,Lower secondary,25-54,male,0.0452171428571428,0.0902385714285714
MOZ,2019,Lower secondary,25-54,male,0.0522128571428571,0.0922914285714285
MOZ,2020,Lower secondary,25-54,male,0.0592085714285714,0.0943442857142857
MOZ,2021,Lower secondary,25-54,male,0.0662042857142857,0.0963971428571428
MOZ,2022,Lower secondary,25-54,male,0.0732,0.09845
MOZ,2023,Lower secondary,25-54,male,0.0732,0.09845
MOZ,2024,Lower secondary,25-54,male,0.0732,0.09845
MOZ,2025,Lower secondary,25-54,male,0.0732,0.09845
MOZ,2015,Lower secondary,55-64,female,0.0829299999999999,0.28002
MOZ,2016,Lower secondary,55-64,female,0.07822,0.2648057142857142
MOZ,2017,Lower secondary,55-64,female,0.0829299999999999,0.2495914285714285
MOZ,2018,Lower secondary,55-64,female,0.0829299999999999,0.2343771428571428
MOZ,2019,Lower secondary,55-64,female,0.0829299999999999,0.2191628571428571
MOZ,2020,Lower secondary,55-64,female,0.0829299999999999,0.2039485714285714
MOZ,2021,Lower secondary,55-64,female,0.0829299999999999,0.1887342857142857
MOZ,2022,Lower secondary,55-64,female,0.0829299999999999,0.17352
MOZ,2023,Lower secondary,55-64,female,0.0829299999999999,0.17352
MOZ,2024,Lower secondary,55-64,female,0.0829299999999999,0.17352
MOZ,2025,Lower secondary,55-64,female,0.0829299999999999,0.17352
MOZ,2015,Lower secondary,55-64,male,0.07619,0.14348
MOZ,2016,Lower secondary,55-64,male,0.07619,0.1531428571428571
MOZ,2017,Lower secondary,55-64,male,0.07619,0.1628057142857142
MOZ,2018,Lower secondary,55-64,male,0.07619,0.1724685714285714
MOZ,2019,Lower secondary,55-64,male,0.07619,0.1821314285714285
MOZ,2020,Lower secondary,55-64,male,0.07619,0.1917942857142857
MOZ,2021,Lower secondary,55-64,male,0.07619,0.2014571428571428
MOZ,2022,Lower secondary,55-64,male,0.07619,0.2111199999999999
MOZ,2023,Lower secondary,55-64,male,0.07619,0.2111199999999999
MOZ,2024,Lower secondary,55-64,male,0.07619,0.2111199999999999
MOZ,2025,Lower secondary,55-64,male,0.07619,0.2111199999999999
MOZ,2015,Primary,15-24,female,0.0613699999999999,0.3396699999999999
MOZ,2016,Primary,15-24,female,0.06645,0.3489885714285714
MOZ,2017,Primary,15-24,female,0.07153,0.3583071428571428
MOZ,2018,Primary,15-24,female,0.07661,0.3676257142857143
MOZ,2019,Primary,15-24,female,0.08169,0.3769442857142857
MOZ,2020,Primary,15-24,female,0.08677,0.3862628571428572
MOZ,2021,Primary,15-24,female,0.09185,0.3955814285714286
MOZ,2022,Primary,15-24,female,0.09693,0.4049
MOZ,2023,Primary,15-24,female,0.09693,0.4049
MOZ,2024,Primary,15-24,female,0.09693,0.4049
MOZ,2025,Primary,15-24,female,0.09693,0.4049
MOZ,2015,Primary,15-24,male,0.0512899999999999,0.33129
MOZ,2016,Primary,15-24,male,0.0579257142857142,0.33747
MOZ,2017,Primary,15-24,male,0.0645614285714285,0.3436499999999999
MOZ,2018,Primary,15-24,male,0.0711971428571428,0.34983
MOZ,2019,Primary,15-24,male,0.0778328571428571,0.35601
MOZ,2020,Primary,15-24,male,0.0844685714285714,0.36219
MOZ,2021,Primary,15-24,male,0.0911042857142857,0.36837
MOZ,2022,Primary,15-24,male,0.09774,0.37455
MOZ,2023,Primary,15-24,male,0.09774,0.37455
MOZ,2024,Primary,15-24,male,0.09774,0.37455
MOZ,2025,Primary,15-24,male,0.09774,0.37455
MOZ,2015,Primary,25-54,female,0.05158,0.16374
MOZ,2016,Primary,25-54,female,0.0570357142857142,0.1617128571428571
MOZ,2017,Primary,25-54,female,0.0624914285714285,0.1596857142857143
MOZ,2018,Primary,25-54,female,0.0679471428571428,0.1576585714285714
MOZ,2019,Primary,25-54,female,0.0734028571428571,0.1556314285714285
MOZ,2020,Primary,25-54,female,0.0788585714285714,0.1536042857142857
MOZ,2021,Primary,25-54,female,0.0843142857142857,0.1515771428571428
MOZ,2022,Primary,25-54,female,0.08977,0.14955
MOZ,2023,Primary,25-54,female,0.08977,0.14955
MOZ,2024,Primary,25-54,female,0.08977,0.14955
MOZ,2025,Primary,25-54,female,0.08977,0.14955
MOZ,2015,Primary,25-54,male,0.02567,0.08539
MOZ,2016,Primary,25-54,male,0.02704,0.0835614285714285
MOZ,2017,Primary,25-54,male,0.02841,0.0817328571428571
MOZ,2018,Primary,25-54,male,0.02978,0.0799042857142857
MOZ,2019,Primary,25-54,male,0.03115,0.0780757142857142
MOZ,2020,Primary,25-54,male,0.03252,0.0762471428571428
MOZ,2021,Primary,25-54,male,0.0338899999999999,0.0744185714285714
MOZ,2022,Primary,25-54,male,0.03526,0.07259
MOZ,2023,Primary,25-54,male,0.03526,0.07259
MOZ,2024,Primary,25-54,male,0.03526,0.07259
MOZ,2025,Primary,25-54,male,0.03526,0.07259
MOZ,2015,Primary,55-64,female,0.04997,0.21938
MOZ,2016,Primary,55-64,female,0.04997,0.2134042857142857
MOZ,2017,Primary,55-64,female,0.04997,0.2074285714285714
MOZ,2018,Primary,55-64,female,0.04997,0.2014528571428571
MOZ,2019,Primary,55-64,female,0.04997,0.1954771428571428
MOZ,2020,Primary,55-64,female,0.04997,0.1895014285714285
MOZ,2021,Primary,55-64,female,0.04997,0.1835257142857142
MOZ,2022,Primary,55-64,female,0.04997,0.1775499999999999
MOZ,2023,Primary,55-64,female,0.04997,0.1775499999999999
MOZ,2024,Primary,55-64,female,0.04997,0.1775499999999999
MOZ,2025,Primary,55-64,female,0.04997,0.1775499999999999
MOZ,2015,Primary,55-64,male,0.01729,0.06973
MOZ,2016,Primary,55-64,male,0.01729,0.0802628571428571
MOZ,2017,Primary,55-64,male,0.01729,0.0907957142857142
MOZ,2018,Primary,55-64,male,0.01729,0.1013285714285714
MOZ,2019,Primary,55-64,male,0.01729,0.1118614285714285
MOZ,2020,Primary,55-64,male,0.01729,0.1223942857142857
MOZ,2021,Primary,55-64,male,0.01729,0.1329271428571428
MOZ,2022,Primary,55-64,male,0.01729,0.14346
MOZ,2023,Primary,55-64,male,0.01729,0.14346
MOZ,2024,Primary,55-64,male,0.01729,0.14346
MOZ,2025,Primary,55-64,male,0.01729,0.14346
MOZ,2015,Tertiary,15-24,female,0.46381,0.5672200000000001
MOZ,2016,Tertiary,15-24,female,0.4746628571428571,0.5174828571428572
MOZ,2017,Tertiary,15-24,female,0.4855157142857143,0.4677457142857143
MOZ,2018,Tertiary,15-24,female,0.4963685714285714,0.4180085714285714
MOZ,2019,Tertiary,15-24,female,0.5072214285714286,0.3682714285714286
MOZ,2020,Tertiary,15-24,female,0.5180742857142857,0.3185342857142857
MOZ,2021,Tertiary,15-24,female,0.5289271428571429,0.2687971428571428
MOZ,2022,Tertiary,15-24,female,0.53978,0.2190599999999999
MOZ,2023,Tertiary,15-24,female,0.53978,0.2190599999999999
MOZ,2024,Tertiary,15-24,female,0.53978,0.2190599999999999
MOZ,2025,Tertiary,15-24,female,0.53978,0.2190599999999999
MOZ,2015,Tertiary,15-24,male,0.29014,0.60988
MOZ,2016,Tertiary,15-24,male,0.3140042857142857,0.5575971428571428
MOZ,2017,Tertiary,15-24,male,0.3378685714285714,0.5053142857142857
MOZ,2018,Tertiary,15-24,male,0.3617328571428571,0.4530314285714286
MOZ,2019,Tertiary,15-24,male,0.3855971428571428,0.4007485714285714
MOZ,2020,Tertiary,15-24,male,0.4094614285714286,0.3484657142857142
MOZ,2021,Tertiary,15-24,male,0.4333257142857142,0.2961828571428571
MOZ,2022,Tertiary,15-24,male,0.45719,0.2439
MOZ,2023,Tertiary,15-24,male,0.45719,0.2439
MOZ,2024,Tertiary,15-24,male,0.45719,0.2439
MOZ,2025,Tertiary,15-24,male,0.45719,0.2439
MOZ,2015,Tertiary,25-54,female,0.09585,0.13429
MOZ,2016,Tertiary,25-54,female,0.1003614285714285,0.1326842857142857
MOZ,2017,Tertiary,25-54,female,0.1048728571428571,0.1310785714285714
MOZ,2018,Tertiary,25-54,female,0.1093842857142857,0.1294728571428571
MOZ,2019,Tertiary,25-54,female,0.1138957142857143,0.1278671428571428
MOZ,2020,Tertiary,25-54,female,0.1184071428571428,0.1262614285714285
MOZ,2021,Tertiary,25-54,female,0.1229185714285714,0.1246557142857142
MOZ,2022,Tertiary,25-54,female,0.12743,0.1230499999999999
MOZ,2023,Tertiary,25-54,female,0.12743,0.1230499999999999
MOZ,2024,Tertiary,25-54,female,0.12743,0.1230499999999999
MOZ,2025,Tertiary,25-54,female,0.12743,0.1230499999999999
MOZ,2015,Tertiary,25-54,male,0.02771,0.09509
MOZ,2016,Tertiary,25-54,male,0.0315428571428571,0.1000785714285714
MOZ,2017,Tertiary,25-54,male,0.0353757142857142,0.1050671428571428
MOZ,2018,Tertiary,25-54,male,0.0392085714285714,0.1100557142857143
MOZ,2019,Tertiary,25-54,male,0.0430414285714285,0.1150442857142857
MOZ,2020,Tertiary,25-54,male,0.0468742857142857,0.1200328571428571
MOZ,2021,Tertiary,25-54,male,0.0507071428571428,0.1250214285714286
MOZ,2022,Tertiary,25-54,male,0.05454,0.13001
MOZ,2023,Tertiary,25-54,male,0.05454,0.13001
MOZ,2024,Tertiary,25-54,male,0.05454,0.13001
MOZ,2025,Tertiary,25-54,male,0.05454,0.13001
MOZ,2015,Tertiary,55-64,female,0.0387225,0.2001899999999999
MOZ,2016,Tertiary,55-64,female,0.05484,0.2001899999999999
MOZ,2017,Tertiary,55-64,female,0.02345,0.2001899999999999
MOZ,2018,Tertiary,55-64,female,0.02329,0.2001899999999999
MOZ,2019,Tertiary,55-64,female,0.02743,0.2001899999999999
MOZ,2020,Tertiary,55-64,female,0.02837,0.2001899999999999
MOZ,2021,Tertiary,55-64,female,0.03345,0.2001899999999999
MOZ,2022,Tertiary,55-64,female,0.03579,0.2001899999999999
MOZ,2023,Tertiary,55-64,female,0.02828,0.2001899999999999
MOZ,2024,Tertiary,55-64,female,0.03476,0.2001899999999999
MOZ,2025,Tertiary,55-64,female,0.03476,0.2001899999999999
MOZ,2015,Tertiary,55-64,male,0.0366849999999999,0.2683899999999999
MOZ,2016,Tertiary,55-64,male,0.0366849999999999,0.25709
